322.665,2.2356,9,06
#BS,491707,1,2,346634.664,4070#BS,491732,1,2,346634.664,4070425.713,-0.3367,9,2D
#BS,491748,1,2,346634.664,407#CS,1506,1491,3C
#RCR,1508,1492,62
#BS,491772,1,2,346634.664,4070425.713,-0.3424,9,29
#BS,491788,1,2,346634.664,4079,2B
#CS,1506,1495,38
#RCR,1505,1496,6B
#BS,491813,1,2,346634.926,4070425.394,-0.3480,9,2D
#CS,1506,15#CS,1506,1498,35
#RCR,1507,1499,66
#CS,1506,1499,34
#RCR,1506,1500,66
#BS,491907,1,2,346634.926,4070425.394,-0.3608,9,2B
#CS,1506,1501,34
#RCR,1499,1502,63
#BS,491932,1,2,346635.218,4070425.074,-0.3629,9,24
#BS,491948,1,2,346635.218,4070425.074,-0.3644,9,22
#CS,1500,1498,33
#RCR,1500,1499,61
#BS,491972,1,2,3466365,9,28987,1,2,346635.218,4070425.074,-0.3697,9,2F
#CS,1506,1493,3E
#RCR,1514,1494,69
#BS,492013,1,2,346635.496,4070424.77#BS,492028,1,2,346635.496,4070424.773,-0.3745,9,2F
#CS,1514,1491,3F
#RCR,1515,1492,6E
#BS,492052,1,2,346635.496,4070424.773,-0.3775,9,28
#CS,1502,1496,3F
#RCR,1502,1497,6D
#BS,492107,1,2,346635.496,4070424.773,-0.3815,9,29
#CS,1502,1500,31
#RCR,1502,1501,63
#BS,492132,1,2,346635.773,4070424.454,-0.3836,9,20
#BS,492148,1,2,346635.773,4070424.454,-0.3855,9,28
#CS,1507,1501,35
#RCR,1509,1502,6B
#BS,492172,1,2,346635.746635.773,4070424.454,-0.3899,9,24
#CS,1507,1502,36
#RCR,1508,1503,6B
#BS,492.266,-0.3917,9,23
#BS,492228,1,2,346635.948,4070424.266,-0.3937,9,29
#CS,1514,1498,36
#RCR,1516,1499,66
#BS,492252346635.948,4070424.266,-0.3957,9,22
#BS,492268,1,2,346635.948,4070424.266,-0.3976,9,28
#CS,1514,1495,3B9,2C
#BS,492307,1,2,346635.948,4070424.266,-0.4014,9,2A
#CS,1511,1498,33
#RCR,1509,1498,69
#BS,92332,1,2,346636.239,4070423.928,-0.4039,9,2B
#BS,492348,1,2,346636.239,4070423.928,-0.4058,9,21
#CS,1511,1502,31
##BS,492372,1,2,346636.239,4070423.928,-0.4068,9,2B
#BS,492388,1,2,346636.239,4070423.928,-0.4075,9,22
#CS#CS,1511510,1504,65
#BS,492454,1,2,346636.516,4070423.608,-0.4135,9,26
#BS,492467,1,2,346636.516,4070423.608,-0.4147,9,23
#RCR,1508,1500,68
#BS,492492,1,2,346636.516,4070423.608,-0.4164,9,28
#BS,492507,1,2,346636.516,4070423.60#BS,492532,1,2,346636.808,4070423.270,-0.4189,9,29
#BS,492548,1,2,346636.808,4070423.270,-0.4199,9#RCR,1511,1496,6E
#BS,492572,1,2,346636.808,4070423.270,-0.4225,9,28
#BS,492588,1,2,346636.808,4070423.270,-0.4243,9S,1511,1495,3E
#RCR,1511,1496,6E
#BS,492613,1,2,346636.808,4070423.270,-0.4260,9,2D
#BS,492628,1,2,34663#BS,492652,1,2,346637.099,4070422.932,-0.4294,9,2E
#BS,492668,1,2,346637.099,407#CS,1507,1491,3D
#RCR,1507,1492,6D
#BS,492692,1,2,346637.099,4070422.932,-0.4320,9,2C
#BS,492708,1,2,346637.099,4072,-0.4332,9,2D
#CS,1498,1500,33
#RCR,1499,1501,60
#BS,492733,1,2,346637.406,4070422.594,-0.4348,9,2A
#B1498,1503,30
#RCR,1500,1504,64
#BS,492772,1,2,346637.406,4070422.594,-0.4348,9,2F
#BS,492788,1,20422.594,-0.4372,9,23
#CS,1502,1501,30
#RCR,1502,1502,60
#BS,492813,1,2,346637.406,4070422.594,-0.4388,9,2B
#BS,498,1,2,346637.697,4070422.237,-0.4405,9,25
#CS,1502,1499,30
#RCR,1502,1500,62
#CS,1498,1495,3E
#RCR,1499#CS,1498,1502,31
#RCR,150,63
#BS,492912,1,2,346637.697,4070422.237,-0.4475,9,2A
#BS,492928,1,2,346637.989,4070421.899,-0.4487,9,23
#CS,1498,#RCR,1500,1499,61
#BS,492952,1,2,346637.989,4070421.899,-0.4491,9,29
#BS,492968,1,2,346637.989,4070421.89#BS,492992,1,2,346637.989,4070421.899,-0.4517,9,2A
#BS,493008,1,2,346637.989,4070421.899,-0.4534,933
#RCR,1515,1501,65
#BS,493033,1,2,346638.280,4070421.542,-0.4541,9,2C
#BS,493047,1,2,346638.280,4070421.542,-0.45#CS,1508,1494,37
#RCR,1509,1495,64
#BS,493072,1,2,346638.280,4070421.542,-0.4571,9,2A
#BS,493088,1,2,3461,2,346638.280,4070421.542,-0.4588,9,2A
#BS,493128,1,2,346638#CS,1514,1499,37
#RCR,1515,1500,64
#BS,493152,1,2,346638.586,4070421.185,-0.4616,9,25
#BS,493168,1,2,346638.586,40785,-0.4629,9,20
#CS,1508,1502,39
#RCR,1508,1503,6B
#BS,493192,1,2,346638.586,4070421.185,-0.4630,9,2D
#CS,1506,1500,35
#RCR,1507,1501,66
#BS,493232,1,2,346638.745,4070420.942,-0.4637,9,2C
#BS,493248,4070420.942,-0.4651,9,21
#CS,1506,1498,35
#RCR,1508,1499,69
#BS,493272,1,2,346638.745,4070420.942,-0.4658,9,21
#BS288,1,2,346638.745,4070420.942,-0.4665,9,2A
#CS,1514,1502,34
#RCR,1515,1503,67
#BS,493313,1,2,346638.74#BS,493352,1,2,346639.067,#BS,493367,1,2,346639.067,4070420.603,-0.4714,9,21
#CS,1514,1500,36
#RCR,1503,1501,62
#BS,493392,1,2,346639.067,407#BS,493408,1,2,346639.067,4070420.603,-0.4723,9,2B
#CS,1504,1495,3A
#RCR,1503,1496,6D
#BS,493433,1,2,346493448,1,2,346639.372,4070420.228,-0.4739,9,2E
#CS,1504,1498,37
#RCR,1504,1499,65
#BS,493472,1,2
#BS,493488,1,2,346639.372,4070420.228,-0.4768,9,26
#CS,1509,1503,39
#RCR,1513,1504,66
#BS,493513,1,2,346639.372,40420.228,-0.4773,9,2F
#BS,493528,1,2,346639.693,4070419.871,-0.4779,9,2B
#CS,1514,1503,35
#RCR,1515,1504,.871,-0.4798,9,20
#CS,1508,1504,3F
#RCR,1507,1505,62
#BS,499.693,4070419.871,-0.4814,9,2E
#BS,493608,1,2,346639.693,4070419.871,-0.4822,9,2B
#CS,1509,1496,34
#RCR,1514,1497,6#BS,493632,1,2,346640.014,4070419.495,-0.4833,9,23
#BS,493648,1,2,346640.014,4070419.495,-0.4842,9,28
#CS.495,-0.4852,9,20
#BS,493688,1,2,346640.014,4070419.495,-0.4862,9,26
#CS,1520,1495,3C
#RCR,1519,#BS,493712,1,2,346640.014,4070419.495,-0.4869,9,2F
#BS,493728,1,2,346640.335,4070419.119,-0.4882,9,22
#CS,1504,1495,6D
#BS,493752,1,2,346640.335,4070419.119,-0.4890,9,2C
#BS,493768,1,2,346640.335,4070419.119,-0.4901,9,2C19.119,-0.4924,9,22
#CS,1R,1517,1496,68
#BS,493833,1,2,346640.656,4070418.762,-0.4948,9,2B
#CS,1528,1495,34
#RCR,1528,1496,64
#CS,1522,1499,32
#RCR,1520,1500,62
#CS,1500,1495,3E
#RCR,1501,1496,6F
#BS,493927,1,2,346640.656,4070418.762,-0.5016,9,2C
#CS,1500,1496,3D
#RCR,1500,1497,6F
#BS,493952,1,2,346640.976,4070418.386,-0.5034,9,2D
#BS,493968,1,2,346640.976,4070418.386,-0.5056,9,20
#CS,1500,1499,32
#RCR,1499,1500,61
#BS,493992,1,2,346640.976,4070418.386,-0.5077,9,26
#BS,494008,1,2,346640.976,4070418.386,-0.5096,9,24
#CS,1504,1501,36
#RCR,1507,1502,65#BS,494033,1,2,346641.296,4070417.992,-0.5105,9,23
#BS,49404826,9,2E
#CS,1504,1494,3B
#RCR,1507,1495,6A
#BS,494072,1,2,346641.296,4070417.992,-0.5140,9,27
#BS,494088,1,2,3466496,4070417.992,-0.5149,9,2B
#CS,1504,1499,36
#RCR,1507,1500,67
#BS,494112,1,2,346641.296,4070417.992,-0.#CS,1504,1502,35
#RCR,1510,1503,62
#BS,494152,1,2,346641.617,4070417.598,-0.5201,9,29
#BS,494168,346641.617,4070417.598,-0.5220,9,23
#CS,1504,1491,3E
#RCR,1511,1492,6A
#BS,494192,1,2,346641.617,4070417.598,-0.52#BS,494208,1,2,346641.617,4070417.598,-0.5241,9,21
#CS,1504,1493,3C
#RCR,1510,1494,6D
#BS,494233,1,2,34#BS,494272,1,2,346641.848,#BS,494287,1,2,346641.848,4070417.242,-0.5323,9,27
#CS,1500,1495,3E
#RCR,1502,1496,6C
#BS,494327,1,2,346641.848,4070417.242,-0.5358,9,20
#CS,1507,1496,3A
#RCR,1508,1497,67
#BS,494352,1,2,346642.184,4070416.848,-0.5376,9,#BS,494368,1,2,346642.184,4070416.848,-0.5390,9,24
#CS,1507,1498,34
#RCR,1508,1498,68
#BS,494392-0.5412,9,2C
LP:1773.0 IMU:50.0 GGA:10.0 RC1:51.0 RC2:51.0
#BS,494416,1,2,346642.184,4070416.848,-0.5419,9,2C
#CS,11500,69
#BS,494442,1,2,346642.519,4070416.453,-0.5447,9,20
#BS,494454,1,2,346642.519,4070416.453,-0.5463,#BS,494492,1,2,346642.519,4070416.453,-0.5491,9,26
#CS,1519,1#BS,494517,1,2,346642.519,4070416.453,-0.5515,9,27
#BS,494530,1,2,346642.519,4070416.453,-0.5520,9,24
#CS,1518,1499,500,66
#BS,494555,1,2,346642.869,4070416.059,-0.5538,9,2A
#BS,494568,1,2,346642.869,4070416.059,-0.5550,92,346642.869,4070416.059,-0.5562,9,2F
#BS,494607,1,2,346642.869,4070416.059,-0.5575,9,27
#CS,1514#BS,494633,1,2,346643.204,4070415.664,-0.5585,9,24
#BS,494648,1,2,346643.204,4070415.664,-0.5604,9,22
#CS,1514,1507,#RCR,1515,1508,6C
#BS,494672,1,2,346643.204,4070415.664,-0.5613,9,2D
#BS,494688,1,2,346643.204,4070415.66446643.204,4070415.664,-0.5632,9,29
#BS,494727,1,2,346643.204,4070415.664,-0.564#RCR,1503,1504,67
#BS,494752,1,2,346643.539,4070415.270,-0.5653,9,22
#BS,494768,1,2,346643.539,4070415.270,-0.5662,9,1509,1504,3E
#RCR,1511,1505,65
#BS,494792,1,2,346643.539,4070415.270,-0.5667,9,29
#BS,494808,1,2,346643RCR,1508,1501,69
#BS,494833,1,2,346643.539,4070415.270,-0.5667,9,2D
#BS,494847,1,2,346643.889,407#CS,1501,1493,39
#RCR,1501,1494,6D
#CS,1501,1493,39
#RCR,1502,1494,6E
#CS,1501,1498,32
#RCR,1501,1499,60
#BS,494934,1,2,346644.239,4070414.443,-0.5719,9,24
#BS,494947,1,2,346644.239,4070414.443,-0.5726,9,2C
#CS,1501,1499,33
#RCR,1501,1500,61#BS,494972,1,2,346644.239,4070414.443,-0.5735,9,28
#BS,494987,1,2,346644.239,4070414.443,-0.5744,9,24
#CS,1501,1500,#BS,495012,1,2,346644.239,4070414.443,-0.5751,9,24
#BS,495027,1,2,346644.239,4070414.443,-0.5753,9,20
#CS,1,2,346644.603,4070414.011,-0.5746,9,28
#BS,495068,1,2,346644.603,4070414.011,-0.5746,9,21
#CS,199,62
#BS,495092,1,2,346644.603,4070414.011,-0.5742,9,20
#BS,495108,1,2,346644.603,4070414.011,-0.5739,9,2E
#CS,151#RCR,1516,1498,67
#BS,495133,1,2,346644.603,4070414.011,-0.5735,9,2A
#BS,495148,1,2,346644.953,4070413.59-0.5730,9,23
#BS,495188,1,2,346644.953,4070413.598,-0.5728,9E
#RCR,1500,1497,6F
#BS,495212,1,2,346644.953,4070413.598,-0.5735,9,23
#BS,495227,1,2,346644.953,4070413.598,-0.572#CS,1503,1491,39
#RCR,1501,1492,6B
#BS,495253,1,2,346645.275,4070413.296,-0.5721,9,24
#BS,495268,1,2,346#RCR,1503,1492,69
#BS,495292,1,2,346645.275,4070413.296,-0.5714,9,2F
#BS,495308,1,2,346645.275,40#CS,1508,1512,38
#RCR,1510,1513,63
#BS,495333,1,2,346645.275,4070413.296,-0.5709,9,29
#BS,495348,1,2,346645.639,4072.846,-0.5700,9,26
#CS,1515,1519,3F
#RCR,1518,1520,6B
#BS,495372,1,2,346645.639,4070412.846,-0.5685,9,230412.846,-0.5678,9,20
#BS639,4070412.846,-0.5679,9,27
#CS,1509,1495,37
#RCR,1510,1496,6F
#BS,495452,1,2,346646.018,4070412.414,-0.5672,9,23S,495468,1,2,346646.018,4070412.414,-0.5672,9,2A
#CS,1503,1488,31
#RCR,1503,1489,63
#BS,495492,1,2,34664.414,-0.5653,9,2E
#CS,1503,1496,3E
#RCR,1501,1497,6E
#BS,495533,1,2,346646.018,4070412.414,-0.56#BS,495547,1,2,346646.382,4070411.982,-0.5650,9,27
#CS,1503,1495,3D
#RCR,1499,1496,6F
#BS,495572,1,2,346646.382,407#BS,495588,1,2,346646.382,4070411.982,-0.5650,9,24
#CS,1507,1492,3E
#RCR,1512,1493,68
#BS,495612,1,2,346#CS,1507,1503,37
#RCR,1512,1504,67
#BS,495653,1,2,346646.7469,2E
#BS,495668,1,2,346646.746,4070411.550,-0.5613,9,21
#CS,1508,1499,3A
#RCR,1507,1500,67
#BS,495692,1,2,346646.7070411.550,-0.5594,9,28
#BS,495708,1,2,346646.746,4070411.550,-0.5569,9,28
#CS,1508,1498,3B
#RCR,1507,14#BS,495747,1,2,346647.111,4070411.118,-0.5554,9,20
#CS,1508,1506,3D
#RCR,1504,1507,63
#BS,49577247.111,4070411.118,-0.5547,9,24
#BS,495788,1,2,346647.111,4070411.118,-0.5538,9,29
#CS,1516,1506,32
#RCR,1518,1507,#BS,495812,1,2,346647.111,4070411.118,-0.5533,9,2E
#BS,495827,1,2,346647.111,4070411.118,-0.5524,9,2E
#C4,1503,65
#CS,1510,1496,3C
#RCR,1509,1497,66
#BS,495927,1,2,346647.489,4070410.667,-0.5479,9,2C
#CS,1502,1491,38
#RCR,1503,1492,69
#BS,495952,1,2,346647.869,4070410.235,-0.5465,9,22
#BS,495968,1,2,346647.869,4070410.235,-0.5449,9,25
#CS,1502,1491,38
#RCR,1502,1492,68
#BS,495992,1,2,346647.869,4070410.235,-0.5442,9,2B
#BS,496008,1,2,346647.869,4070410.235,-0.5430,9,27
#CS,1516,1503,37
#RCR,1517,1504,62
#BS,496032,1,2,346647.869,4070410.235,-0.5419,9,2
#BS,496047,1,2,346648.248,4070409.803,-0.5416,9,29
#CS,1516,1504,30
#RCR,1515,1505,61
#BS,496072,1,2,34#CS,1516,1510,35
#RCR,1517,1511,66
#BS,496112,1,2,346648.2485395,9,24
#BS,496127,1,2,346648.248,4070409.803,-0.5390,9,27
#CS,1516,1508,3C
#RCR,1519,1509,61
#BS,496153,1,2,3468.627,4070409.371,-0.5372,9,2B
#BS,496168,1,2,346648.627,4070409.371,-0.5355,9,26
#CS,1503,1490,38
#RCR,#BS,496208,1,2,346648.627,4070409.371,-0.5328,9,29
#CS,1503,1488,31
#RCR,1505,1489,65
#BS,4962321,2,346648.627,4070409.371,-0.5323,9,2B
#BS,496247,1,2,346648.933,4070408.995,-0.5308,9,2B
#CS,1503,1490,38
#RCR,15#BS,496272,1,2,346648.933,4070408.995,-0.5304,9,21
#BS,496288,1,2,346648.933,4070408.995,-0.5288,9,21
#C511,1496,6E
#BS,496343,1,563,-0.5250,9,29
#BS,496355,1,2,346649.327,4070408.563,-0.5234,9,2C
#CS,1509,1494,36
#RCR,1513,1495,6F
#BS,496380,70408.563,-0.5222,9,23
#BS,496393,1,2,346649.327,4070408.563,-0.5212,9,22
#CS,1509,1499,3B
#RCR,1511,15#BS,496431,1,2,346649.327,4070408.563,-0.5170,9,2A
#CS,1516,1496,3A
#RCR,1517,1497,69
#BS,4964575157,9,2A
#BS,496469,1,2,346649.706,4070408.130,-0.5150,9,20
#CS,1510,1491,3B
#RCR,1509,1492,63
#BS,496494,1,2,346130,-0.5135,9,21
#BS,496507,1,2,346649.706,4070408.130,-0.5123,9,2D
#CS,1510,1498,32
#RCR,1509,1499,68

#CS,1510,1498,32
#RCR,1511,1498,60
#BS,496572,1,2,346650.1.716,-0.5082,9,20
#BS,496588,1,2,346650.100,4070407.716,-0.5074,9,2C
#CS,1504,1496,39
#RCR,1505,1497,6A
#BS,496612,346650.100,4070407.716,-0.5056,9,2C
#CS,1510,1499,33
#RCR,1511,1500,60
#BS,496647,1,2,346650.494,407040,1501,37
#RCR,1514,1502,67
#BS,496672,1,2,346650.494,4070407.284,-0.5007,9,28
#BS,496688,1,2,346.284,-0.5002,9,28
#CS,1514,1498,36
#RCR,1513,1499,63
#BS,496712,1,2,346650.494,4070407.284,-0.4985,9,2D
#CS,1514,1494,3A
#RCR,1511,1495,6D
#BS,496747,1,2,346650.888,4070406.851,-0.4948,9,2E
#CS,1514,1495,3B
#RCR,1510406.851,-0.4913,9,2A
#CS,R,1503,1494,6F
#BS,496814,1,2,346650.888,4070406.851,-0.4904,9,2F
#CS,1500,1495,3E
#RCR,1503,1496,6D
#CS,1500,1498,33
#RCR,1505,1499,64
#CS,1500,1499,32
#RCR,1503,1500,63
#CS,1500,1494,3F
#RCR,1501,1495,6C
#BS,496934,1,2,346651.297,4070406.437,-0.4807,9,27
#BS,496947,1,2,346651.706,4070406.004,-0.4789,9,23
#CS,1500,1500,33
#RCR,1504,1501,65
#BS,496972,1,2,346651.706,4070406.004,-0.4775,9,26
#BS,496987,1,2,346651.706,4070406.004,-0.4758,9,23
#CS,1506,1493,3E
#RCR,1507,1494,6B
#BS,497013,1,2,346652.116,4070405.590,-0.4742,9,22
#BS,497028,1,2,346652.116,4070405.590,-0.4739,9,26
#CS,1503,1487,3E
#RCR,1503,1488,62
#BS,497052,1,2,346652.116,4070405.590,-0.4719,9,29
#BS,497067,1,2,346652.116,4070405.590,-0.4707,9,20
#CS,1514,1488,37
#RCR,1515,1489,64
#BS,497093,1,2,346652.116,4070405.590,-0.4686,9,23
#BS,497107,1,2,346652.S,1523,1500,32
#RCR,1528,1501,6B
#BS,497132,1,2,346652.524,4070405.157,-0.4657,9,2F
#BS,497147,105.157,-0.4660,9,29
#CS,1512,1506,36
#RCR,1513,1506,64
#BS,497172,1,2,346652.524,4070405.157,-0.4641,9,2C
#BS,49711,2,346652.524,4070405.157,-0.4630,9,20
#CS,1512,1499,31
#RCR,1510,1500,61
#BS,497213,1,2,346652.904,40#RCR,1516,1498,67
#BS,497252,1,2,346652.904,4070404.762,-0.46#BS,497268,1,2,346652.904,4070404.762,-0.4595,9,21
#CS,1512,1506,36
#RCR,1515,1506,62
#BS,497293,1,2,346652.904,407#BS,497307,1,2,346653.313,4070404.329,-0.4580,9,2B
#CS,1512,1507,37
#RCR,1512,1508,6B
#BS,497332,1,2,346,1,2,346653.313,4070404.329,-0.4564,9,25
#CS,1506,1502,37
#RCR,1507,1503,64
#BS,497372,1,2,34665#BS,497387,1,2,346653.313,4070404.329,-0.4557,9,29
#CS,1503,1498,30
#RCR,1502,1499,63
#BS,497413,1,2,346653.722,40703.915,-0.4554,9,24
LP:2351.0 IMU:51.0 GGA:11.0 RC1:54.0 RC2:51.0
#BS,497436,1,2,346653.722,4070403.915,-0.4548,9,28
#CS,1507,149620,1497,6D
#BS,497503,1,2,346654.116,4070403.483,-0.4561,9,26
#BS,497515,1,2,346654.116,4070403.483,-0.4552,9,21
#C#RCR,1511,1497,6F
#BS,497540,1,2,346654.116,4070403.483,-0.4555,9,26
#BS,497553,1,2,346654.116,4070403.48#BS,497578,1,2,346654.116,4070403.483,-0.4568,9,23
#BS,497591,1,2,346654.116,4070403.483,-0.4587,97,6A
#BS,497616,1,2,346654.540,4070403.050,-0.4599,9,2B
#BS,497629,1,2,346654.540,4070403.050,-0.4615,9,20
#CS,1507,1504,1495,69
#BS,497654,1,2,346654.540,4070403.050,-0.4632,9,2F
#BS,497667,1,2,346654.540,4070403.050,-0#BS,497707,1,2,346654.949,4070402.617,-0.4664,9,2A
#CS,1506,11509,1501,68
#BS,497732,1,2,346654.949,4070402.617,-0.4671,9,28
#BS,497748,1,2,346654.949,4070402.617,-0.4676,9,22
#RCR,1507,1493,6C
#BS,497772,1,2,346654.949,4070402.617,-0.4688,9,2A
#BS,497787,1,2,346654.949,4070402.61
#BS,497813,1,2,346655.358,4070402.184,-0.4693,9,2E
#CS,1510,1504,36
#RCR,1511,1505,65
#CS,1506,1499,34
#RCR,1505,1500,65
#BS,497887,1,2,346655.358,4070402.184,-0.4735,9,2E
#CS,1506,1499,34
#RCR,1505,1500,65
#BS,497913,1,2,346655.782,4070401.770,-0.4737,9,2D
#BS,497927,1,2,346655.782,4070401.770,-0.4746,9,2C
#CS,#RCR,1504,1492,6E
#BS,497952,1,2,346655.782,4070401.770,-0.4754,9,2D
#BS,497967,1,2,346655.782,4070401.770,-0.4770,9,2D
#CS,1506,1492,3F
#RC#BS,497992,1,2,346655.782,4070401.770,-0.4766,9,20
#BS,498007,1,2,346656.191,4070401.337,-0.4777,9,2A
#CS70401.337,-0.4789,9,2D
#BS,498047,1,2,346656.191,4070401.337,-0.4801,9,20
#CS,1514,1494,3A
#RCR,#BS,498072,1,2,346656.191,4070401.337,-0.4812,9,24
#BS,498087,1,2,346656.191,4070401.337,-0.4824,9,2B
#CS,1514,1498,1498,63
#BS,498113,1,2,346656.615,4070400.904,-0.4829,9,2A
#BS,498127,1,2,346656.615,4070400.904,-0.4833,#BS,498167,1,2,346656.615,4070400.904,-0.4842,9,24
#CS,1514,1#RCR,1516,1499,66
#BS,498192,1,2,346656.615,4070400.904,-0.4838,9,23
#BS,498207,1,2,346657.056,4070400.581,-0.4836,9,36
#RCR,1510,1495,6C
#BS,498232,1,2,346657.056,4070400.581,-0.4833,9,20
#BS,498247,1,2,346657.056,407041485,6B
#BS,498272,1,2,346657.056,4070400.581,-0.4817,9,22
#CS,1506,1488,34
#RCR,1506,1489,66
#BS,498307,1,2,346657.464,4070400.149,-0.4803,9,21
#CS,1506,1488,34
#RCR,1512,1489,63
#BS,498332,1,2,346657.464,4070400.149,-0.4803,9,27
#BS,498347,1,2,346657.464,4070400.149,-0.4794,9,24
#CS,1511,1498,33
#RCR,1515,1499,634
#RCR,1516,1508,6F
#BS,498413,1,2,346657.889,4070399.734,-0.4770,9,2C
#BS,498428,1,2,346657.889,4070399.734,-0.4763,9,26
#CS,1522,1506,35#BS,498453,1,2,346657.889,4070399.734,-0.4749,9,22
#BS,498467,1,2,346657.889,4070399.734,-0.4739,9,22
#CS.889,4070399.734,-0.4718,9,2B
#BS,498507,1,2,346658.312,4070399.301,-0.4709,9,22
#CS,1511,1507,34#BS,498532,1,2,346658.312,4070399.301,-0.4693,9,26
#BS,498548,1,2,346658.312,4070399.301,-0.4674,9,22
#CS,1511,1506,R,1508,1506,6E
#BS,498572,1,2,346658.312,4070399.301,-0.4655,9,28
#BS,498587,1,2,346658.312,4070399.301,-B
#BS,498627,1,2,346658.721,4070398.868,-0.4587,9,26
#CS,15#RCR,1500,1484,6D
#BS,498652,1,2,346658.721,4070398.868,-0.4573,9,2F
#BS,498667,1,2,346658.721,4070398.868,-0.4562,96,1500,35
#RCR,1508,1501,69
#BS,498692,1,2,346658.721,4070398.868,-0.4540,9,23
#BS,498707,1,2,346659.145,1515,1497,6B
#BS,498732,1,2,346659.145,4070398.435,-0.4485,9,21
#BS,498747,1,2,346659.145,407039#CS,1508,1496,35
#RCR,1507,1497,68
#BS,498772,1,2,346659.145,4070398.435,-0.4451,9,2C
#BS,498787,1,2,346659.145,4078
#CS,1503,1498,30
#RCR,1503,1499,62
#BS,498813,1,2,346659.584,4070398.002,-0.4402,9,2B
#CS,1503,1491,31495,38
#RCR,1508,1496,66#CS,1506,1496,3B
#RCR,1507,1497,68
#BS,498907,1,2,346659.584,4070398.002,-0.4288,9,2B
#CS,1506,1496,3B
#RCR,1507,1497,68
#BS,498933,1,2,346660.022,4070397.550,-0.4255,9,22
#BS,498947,1,2,346660.022,4070397.550,-0.4234,926
#CS,1506,1495,38
#RCR,1508,1496,66
#BS,498972,1,2,346660.022,4070397.550,-0.4217,9,21
#BS,49987,1,2,346660.022,4070397.550,-0.4194,9,23
#CS,1506,1500,35
#RCR,1507,1501,66
#BS,499013,1,2,346660.431,4070397.11#BS,499027,1,2,346660.431,4070397.117,-0.4152,9,2A
#CS,1500,1501,32
#RCR,1502,1502,60
#BS,499052,1,2,34S,1500,1506,35
#RCR,1502,1506,64
#BS,499092,1,2,346660.431,4#BS,499107,1,2,346660.431,4070397.117,-0.4063,9,2A
#CS,1500,1503,30
#RCR,1503,1504,67
#BS,499132,1,2,346660.855,407684,-0.4033,9,2B
#BS,499147,1,2,346660.855,4070396.684,-0.4009,9,20
#CS,1508,1498,3B
#RCR,1511,1499,61
#BS,499187,1,2,346660.855,4070396.684,-0.3948,9,27
#CS,1516,1500,34
#RCR,1518,1501,68
#BS,499213,4070396.269,-0.3937,9,25
#BS,499227,1,2,346661.309,4070396.269,-0.3917,9,20
#CS,1516,1504,30
#RCR,1518,1505,6C
#B52,1,2,346661.309,4070396.269,-0.3896,9,2A
#BS,499267,1,2,346661.309,4070396.269,-0.3876,9,22
#CS,1516,1#CS,1512,1498,30
#RCR,151#BS,499332,1,2,346661.747,4070395.854,-0.3847,9,28
#BS,499348,1,2,346661.747,4070395.854,-0.3833,9,26
#CS,1512,1514,,1514,64
#BS,499373,1,2,346661.747,4070395.854,-0.3821,9,2D
#BS,499387,1,2,346661.747,4070395.854,-0.3803,499413,1,2,346662.186,4070395.421,-0.3793,9,2C
#BS,499427,1,2,346662.186,4070395.421,-0.3787,9,2E06,1498,66
#BS,499452,1,2,346662.186,4070395.421,-0.3773,9,27
#BS,499467,1,2,346662.186,4070395.421,-0.3765,9,26
#C#RCR,1505,1484,68
#BS,499492,1,2,346662.186,4070395.421,-0.3742,9,29
#BS,499507,1,2,346662.186,4070395.42S,499532,1,2,346662.610,4070395.007,-0.3730,9,2F
#BS,499547,1,2,346662.610,40703491,39
#RCR,1507,1492,6D
#BS,499572,1,2,346662.610,4070395.007,-0.3744,9,28
#BS,499587,1,2,346662.610,4070395.007,-#CS,1512,1487,3E
#RCR,1505,1488,64
#BS,499613,1,2,346662.610,4070395.007,-0.3728,9,26
#BS,499627,1,2,346#RCR,1503,1496,6D
#BS,499652,1,2,346663.034,4070394.592,-0.3730,9,23
#BS,499667,1,2,346663.034,40
#CS,1496,1500,3D
#RCR,1499,1501,60
#BS,499692,1,2,346663.034,4070394.592,-0.3749,9,21
#BS,499707,1,2,346663.034,400394.592,-0.3749,9,2C
#CS,1496,1499,3C
#RCR,1499,1500,61
#BS,499732,1,2,346663.473,4070394.159,-0.3735,9,67
#BS,499772,1,2,346663.473,4070394.159,-0.3744,9,27
#BS,4963.473,4070394.159,-0.3756,9,2E
#CS,1512,1501,31
#RCR,1514,1502,67
#BS,499813,1,2,346663.473,4070394.159,-0.3758,9,#BS,499827,1,2,346663.882,4070393.708,-0.3763,9,2A
#CS,1512,1500,30
#RCR,1512,1501,62
#CS,1502,1493,3A
#RCR,1503,1494,6F
#CS,1495,1494,32
#RCR,1495,1495,60
#BS,499913,1,2,346663.882,4070393.708,-0.3812,9,25
#BS,499927,1,2,346664.305,4070393.275,-0.3829,9,26
#CS,1501,1498,32
#RCR,1504,1499,65
#BS,499952,1,2,346664.305,4070393.275,-0.3834,9,28
#BS,499967,1,2,346664.305,4070393.275,-0.3848,9,25
#CS,1509,1506,3C
#RCR#BS,500008,1,2,346664.305,#CS,1504,1492,3D
#RCR,1504,1493,6F
#BS,500032,1,2,346664.729,4070392.842,-0.3866,9,24
#BS,500047,1,2,346664.729,407
#CS,1498,1491,3A
#RCR,1498,1492,6A
#BS,500072,1,2,346664.729,4070392.842,-0.3876,9,21
