#CS,1500,1500,33
#RCR,-17501,-4882,54
#BS,25659,1,2,346576.880,4070307.500,2.4833,9,3E
#CS,1500,1500,33
#RCR,-17501,-4882,54
#BS,25692,1,2,346576.880,4070307.500,2.4833,9,39
#CS,1500,1500,33
#RCR,-17501,-4882,54
#BS,25722,1,2,346576.880,4070307.500,2.4829,9,38
#CS,1500,1500,33
#RCR,-17501,-4882,54
#BS,25753,1,2,346576.880,4070307.500,2.4827,9,30
#CS,1500,1500,33
#RCR,-17501,-4882,54
#BS,25786,1,2,346576.880,4070307.500,2.4824,9,3B
#CS,1500,1500,33
#RCR,-17501,-4882,54
#BS,25818,1,2,346576.880,4070307.500,2.4831,9,37
#CS,1500,1500,33
#RCR,-17501,-4882,54
#BS,25848,1,2,346576.880,4070307.500,2.4831,9,32
#CS,1500,1500,33
#RCR,-17501,-4882,54
#BS,25880,1,2,346576.880,4070,3F
#CS,1500,1500,33
#RCR,-17501,-4882,54
#BS,25913,1,2,346576.880,4070307.500,2.4833,9,3F
#CS,1500,1500,33
#RCR,-17501,-4882,54
#CS,1500,1500,33
#RCR,-17501,-4882,54
#BS,25985,1,2,346576.880,4070307.500,2.4834,9,37
#CS,1500,1500,33
#RCR,-17501,-4882,54
#BS,26016,1,2,346576.910,4070308.000,2.4834,9,35
#CS,1500,1500,33
#RCR,-17501,-4882,54
#BS,26047,1,2,346576.910,4070308.000,2.4838,9,3D
#CS,1500,1500,33
#RCR,-17501,-4882,54
#BS,26079,1,2,346576.910,4070308.000,2.4840,9,3F
#CS,1500,1500,33
#RCR,-17501,-4882,54
#BS,26112,1,2,346576.910,4070308.000,2.4836,9,32
#CS,1500,1500,33
#RCR,-17501,-4882,54
#BS,26142,1,2,346576.910,4070308.000,2.4836,9,37
#CS,1500,1500,33
#RCR,-17501,-4882,54
#BS,26173,1,2,346576.910,4070308.000,2.4834,9,37
#CS,1500,1500,33
#RCR,-17501,-4882,54
#BS,26206,1,2,346576.910,4070308.000,2.4827,9,34
#CS,1500,1500,33
#RCR,-17501,-4882,54
#BS,26236,1,2,346576.910,4070308.000,2.4826,9,36
#CS,1500,1500,33
#RCR,-17501,-4882,54
#BS,26268,1,2,346576.910,4070308.000,2.4829,9,32
#CS,1500,1500,33
#RCR,-17501,-4882,54
#BS,26300,1,2,346576.910,4070308.000,2.4829,9,3D
#CS,1500,1500,33
#RCR,-17501,-4882,54
#BS,26332,1,2,346576.910,4070308.000,2.4831,9,35
#CS,1500,1500,33
#RCR,-17501,-4882,54
#BS,26362,1,2,346576.910,4070308.000,2.4827,9,37
#CS,1500,1500,33
#RCR,-17501,-4882,54
#BS,26395,1,2,346576.910,4070308.000,2.4829,9,31
#CS,1500,1500,33
#RCR,-17501,-4882,54
#BS,26426,1,2,346576.910,4070308.000,2.4826,9,31
#CS,1500,1500,33
#RCR,-17501,-4882,54
#BS,26457,1,2,346576.910,4070308.000,2.4827,9,36
#CS,1500,1500,33
#RCR,-17501,-4882,54
LP:79.0 IMU:51.0 GGA:7.0 RC1
#BS,26502,1,2,346576.910,4070308.000,2.4829,9,39
#CS,1500,1500,33
#RCR,-17501,-4882,54
#BS,26532,1,2,346576.910,4070308.000,2.4826,9,35
#CS,1500,1500,33
#RCR,-17501,-4882,54
#BS,26563,1,2,346576.910,4070308.000,2.4822#CS,1500,1500,33
#RCR,-17501,-4882,54
#BS,26596,1,2,346576.910,4070308.000,2.483D
#CS,1500,1500,33
#RCR,-17501,-4882,54
#BS,26628,1,2,346576.910,4070308.000,2.4826,9,3D
#CS,1500,1500,33
#RCR,-17501,-4882,54
#BS,26658,1,2,346576.910,4070308.000,2.4827,9,3B
#CS,1500,1500,33
#RCR,-17501,-4882,54
#BS,26690,1,2,346576.910,4070308.000,2.4829,9,31
#CS,1500,1500,33
#RCR,-17501,-4882,54
#BS,26723,1,2,346576.910,4070308.000,2.4829,9,38
#CS,1500,1500,33
#RCR,-17501,-4882,54
#BS,26754,1,2,346576.910,4070308.000,2.4831,9,31
#CS,1500,1500,33
#RCR,-17501,-4882,54
#BS,26784,1,2,346576.910,4070308.000,2.4831,9,3C
#CS,1#BS,26817,1,2,346576.910,4070308.000,2.4829,9,30
#CS,1500,150
#RCR,-17501,-4882,54
#BS,26849,1,2,346576.910,4070308.000,2.4834,9,37
#CS,1500,1500,33
#RCR,-17501,-4882,54
#BS,26880,1,2,346576.910,4070308.000,2.4838,9,3E
#CS,1500,1500,33
#RCR,-17501,-4882,54
#BS,26912,1,2,346576.90,4070308.000,2.4841,9,3A
#CS,1500,1500,33
#RCR,-17501,-4882,54
#CS,1500,1500,33
#RCR,-17501,-4882,54
#CS,1500,1500,33
#RCR,-17501,-4882,54
#BS,27008,1,2,346576.940,4070308.300,2.4843,9,3D
#CS,1500,1500,33
#RCR,-17501,-4882,54
#BS,27038,1,2,346576.940,4070308.300,2.4843,9,3E
#CS,1500,1500,33
#RCR,-17501,-4882,54
#BS,27069,1,2,346576.940,4070308.300,2.4843,9,3A
#CS,1500,1500,33
#RCR,-17501,-4882,54
#BS,27102,1,2,346576.940,4070308.300,2.4843,9,36
#CS,1500,1500,33
#RCR,-17501,-4882,54
#BS,27132,1,2,346576.940,4070308.300,2.4845,9,33
#CS,1500,1500,33
#RCR,-17501,-4882,54
#BS,27164,1,2,346576.940,4070308.300,2.4850,9,34
#CS,1500,1500,33
#RCR,-17501,-4882,54
#BS,27196,1,2,346576.940,4070308.300,2.4853,9,3A
#CS,1500,1500,33
#RCR,-17501,-4882,54
#BS,27228,1,2,346576.940,4070308.300,2.4852,9,3D
#CS,1500,1500,33
#RCR,-17501,-4882,54
#BS,27258,1,2,346576.940,4070308.300,2.4853,9,3B
#CS,1500,1500,33
#RCR,-17501,-4882,54
#BS,27290,1,2,346576.940,4070308.300,2.4853,9,3F
#CS,1500,1500,33
#RCR,-17501,-4882,54
#BS,27322,1,2,346576.940,4070308.300,2.4855,9,31
#CS,1500,1500,33
#RCR,-17501,-4882,54
#BS,27354,1,2,346576.940,4070308.300,2.4853,9,36
#CS,1500,1500,33
#RCR,-17501,-4882,54
#CS,1500,1500,33
#RCR,-17501,-4882,54
#BS,27416,1,2,346576.940,4070308.300,2.4852,9,36
#CS,1500,1500,33
#RCR,-17501,-4882,54
#BS,27448,1,2,346576.940,4070308.300,2.4852,9,3D
#CS,1500,1500,33
#RCR,-17501,-4882,54
#BS,27479,1,2,346576.940,4070308.300,2.4852,9,3F
#CS,1500,1500,33
#RCR,-17501,-4882,54
#BS,27511,1,2,346576.940,4070308.300,2.4850,9,32
#CS,1500,1500,33
#RCR,-17501,-4882,54
#BS,27542,1,2,346576.940,4070308.300,2.4855,9,31
#CS,1500,1500,33
#RCR,-17501,-4882,54
#BS,27573,1,2,346576.940,4070308.300,2.4859,9,3F
#CS,1500,1500,33
#RCR,-17501,-4882,54
#BS,27606,1,2,346576.940,4070308.300,2.4857,9,30
#CS,1500,1500,33
#RCR,-17501,-4882,54
#BS,27636,1,2,346576.940,4070308.300,2.4857,9,33
#CS,1500,1500,33
#RCR,-17501,-4882,54
#BS,27668,1,2,346576.940,4070308.300,2.4855,9,3A
#CS,1500,1500,33
#RCR,-17501,-4882,54
#BS,27700,1,2,346576.940,4070308.300,2.4852,9,32
#CS,1500,1500,33
#RCR,-17501,-4882,54
#BS,27731,1,2,346576.940,4070308.300,2.4848,9,3B
#CS,1500,1500,33
#RCR,-17501,-4882,54
#BS,27762,1,2,346576.940,4070308.300,2.4852,9,36
#CS,1500,1500,33
#RCR,-17501,-4882,54
#BS,27794,1,2,346576.940,4070308.300,2.4852,9,3F
#CS,1500,1500,33
#RCR,-17501,-4882,54
#BS,27827,1,2,346576.940,4070308.300,2.4845,9,3E
#CS,1500,1500,33
#RCR,-17501,-4882,54
#BS,27857,1,2,346576.940,4070308.300,2.4845,9,39
#CS,1500,1500,33
#RCR,-17501,-4882,54
#BS,27904,1,2,346576.940,4070308.300,2.4847,9,3C
#CS,1500,1500,33
#RCR,-17501,-4882,54
#BS,27935,1,2,346576.940,4070308.300,2.4848,9,31
#CS,1500,1500,33
#RCR,-17501,-4882,54
#CS,1500,1500,33
#RCR,-17501,-4882,54
#BS,28005,1,2,346576.940,4070308.300,2.4847,9,3B
#CS,1500,1500,33
#RCR,-17501,-4882,54
#BS,28036,1,2,346578.130,4070308.800,2.4848,9,3E
#CS,1500,1500,33
#RCR,-17501,-4882,54
#BS,28066,1,2,346578.130,4070308.800,2.4845,9,36
#CS,1500,1500,33
#RCR,-17501,-4882,54
#BS,28098,1,2,346578.130,4070308.800,2.4847,9,35
#CS,1500,1500,33
#RCR,-17501,-4882,54
#BS,28131,1,2,346578.130,4070308.800,2.4843,9,33
#CS,1500,1500,33
#RCR,-17501,-4882,54
#BS,28161,1,2,346578.130,4070308.800,2.4843,9,36
#CS,1500,1500,33
#RCR,-17501,-4882,54
#BS,28206,1,2,346578.130,4070308.800,2.4845,9,32
#CS,1500,1500,33
#RCR,-17501,-4882,54
#BS,28236,1,2,346578.130,4070308.800,2.4845,9,31
#CS,1500,1500,33
#RCR,-17501,-4882,54
#BS,28267,1,2,346578.130,4070308.800,2.4847,9,37
#CS,1500,1500,33
#RCR,-17501,-4882,54
#BS,28300,1,2,346578.130,4070308.800,2.4847,9,37
#CS,1500,1500,33
#RCR,-17501,-4882,54
#BS,28332,1,2,346578.130,4070308.800,2.4847,9,36
#CS,1500,1500,33
#RCR,-17501,-4882,54
#BS,28362,1,2,346578.130,4070308.800,2.4845,9,31
#CS,1500,1500,33
#RCR,-17501,-4882,54
#BS,28393,1,2,346578.130,4070308.800,2.4848,9,32
#CS,1500,1500,33
#RCR,-17501,-4882,54
#BS,28426,1,2,346578.130,4070308.800,2.4845,9,36
#CS,1500,1488,32
#RCR,1384,1488,6B
#BS,28456,1,2,346578.130,4070308.800,2.4850,9,35
#CS,1431,1486,3F
#RCR,1385,1486,64
#BS,28486,1,2,346578.130,4070308.800,2.4838,9,36
#CS,1386,1487,35
#RCR,1385,1487,65
#BS,28519,1,2,346578.130,4070308.800,2.4834,9,3D
#CS,1386,1487,35
#RCR,1385,1487,65
#BS,28549,1,2,346578.130,4070308.800,2.4834,9,38
#CS,1386,1488,3A
#RCR,1391,1488,6F
#BS,28578,1,2,346578.130,4070308.800,2.4838,9,36
#CS,1391,1487,33
#RCR,1392,1487,63
#BS,28611,1,2,346578.130,4070308.800,2.4841,9,34
#CS,1391,1487,33
#RCR,1385,1487,65
#BS,28641,1,2,346578.130,4070308.800,2.4841,9,31
#CS,1386,1486,34
#RCR,1386,1486,67
#BS,28672,1,2,346578.130,4070308.800,2.4840,9,30
#CS,1386,1486,34
#RCR,1386,1486,67
#BS,28702,1,2,346578.130,4070308.800,2.4838,9,39
#CS,1386,1486,34
#RCR,1385,1486,64
#BS,28734,1,2,346578.130,4070308.800,2.4836,9,32
#CS,1386,1487,35
#RCR,1384,1487,64
#BS,28764,1,2,346578.130,4070308.800,2.4836,9,37
#CS,1386,1485,37
#RCR,1386,1485,64
#BS,28793,1,2,346578.130,4070308.800,2.4836,9,3F
#CS,1386,1486,34
#RCR,1386,1486,67
#BS,28826,1,2,346578.130,4070308.800,2.4831,9,39
#CS,1386,1485,37
#RCR,1386,1485,64
#BS,28856,1,2,346578.130,4070308.800,2.4831,9,3E
#CS,1386,1485,37
#RCR,1386,164
#BS,28887,1,2,346578.130,4070308.800,2.4829,9,3B
#CS,1386,1484,36
#RCR,1387,1484,64
#BS,28918,1,2,346578.130,4070308.800,2.4827,9,32
#CS,1386,1485,37
#RCR,1387,1485,65
#CS,1386,1487,35
#RCR,1385,1487,65
#CS,1386,1487,35
#RCR,1383,1487,63
#BS,29010,1,2,346578.130,4070308.800,2.4826,9,33
#CS,1386,1489,3B
#RCR,1383,1489,6D
#BS,29041,1,2,346578.130,4070308.800,2.4827,9,36
#CS,1386,1487,35
#RCR,1384,1487,64
#BS,29071,1,2,346578.130,4070308.800,2.4824,9,36
#BS,29089,1,2,346578.130,4070308.800,2.4822,9,37
#CS,1386,1486,34
#RCR,1385,1486,64
#BS,29121,1,2,346578.130,4070308.800,2.4820,9,36
#CS,1386,1487,35
#RCR,1386,1487,66
#BS,29152,1,2,346578.130,4070308.800,2.4826,9,34
#CS,1386,1489,3B
#RCR,1390,1489,6F
#BS,29181,1,2,346578.130,4070308.800,2.4824,9,38
#CS,1389,1487,3A
#RCR,1389,1487,69
#BS,29213,1,2,346578.130,4070308.800,2.4824,9,30
#CS,1389,1484,39
#RCR,1384,1484,67
#BS,29244,1,2,346578.130,4070308.800,2.4826,9,30
#CS,1386,1485,37
#RCR,1382,1485,60
#BS,29274,1,2,346578.130,4070308.800,2.4824,9,31
#CS,1386,1487,35
#RCR,1380,1487,60
#BS,29304,1,2,346578.130,4070308.800,2.4822,9,31
#CS,1386,1487,35
#RCR,1380,1487,60
#BS,29336,1,2,346578.130,4070309.300,2.4820,9,38
#CS,1386,1487,35
#RCR,1380,1487,60
#BS,29367,1,2,346578.130,4070309.300,2.4824,9,38
#CS,1386,1487,35
#RCR,1380,1487,60
#BS,29396,1,2,346578.130,4070309.300,2.4822,9,30
#CS,1386,1487,35
#RCR,1381,1487,61
#BS,29429,1,2,346578.130,4070309.300,2.4824,9,35
#CS,1386,1487,35
#RCR,1381,1487,61
#BS,29459,1,2,346578.130,4070309.300,2.4822,9,34
#CS,1386,1486,34
#RCR,1380,1486,61
#BS,29489,1,2,346578.130,4070309.300,2.4820,9,3B
#CS,1386,1486,34
#RCR,1379,1486,67
LP:59.0 IMU:50.0 GGA:5.0 RC1:7.0 RC2:7.0
#BS,29533,1,2,346578.130,4070309.300,2.4817,9,3F
#CS,1386,1487,35
#RCR,1376,1487,69
#BS,29563,1,2,346578.130,4070309.300,2.4817,9,3A
#CS,1376,1487,3A
#RCR,1375,1487,6A
#BS,29593,1,2,346578.130,4070309.300,2.4819,9,3B
#CS,1376,1485,38
#RCR,1376,1485,6B
#BS,29625,1,2,346578.130,4070309.300,2.4815,9,39
#CS,1376,1486,3B
#RCR,1376,1486,68
#BS,29655,1,2,346578.130,4070309.300,2.4813,9,38
#CS,1376,1486,3B
#RCR,1376,1486,68
#BS,29685,1,2,346578.130,4070309.300,2.4817,9,31
#CS,1376,1490,3C
#RCR,1376,1490,6F
#BS,29717,1,2,346578.130,4070309.300,2.4820,9,3F
#CS,1376,1489,34
#RCR,1375,1489,64
#BS,29748,1,2,346578.130,4070309.300,2.4817,9,31
#CS,1376,1485,38
#RCR,1375,1485,68
#BS,29777,1,2,346578.130,4070309.300,2.4819,9,3#RCR,1375,1485,68
#BS,29808,1,2,346578.130,4070309.300,2.4819#CS,1376,1486,3B
#RCR,1375,1486,6B
#BS,29840,1,2,346578.130,4070309.300,2.4820,9,32
#CS,1376,1486,3B
#RCR,1375,1486,6B
#BS,29871,1,2,346578.130,4070309.300,2.4822,9,32
#CS,1376,1487,3A
#RCR,1375,1487,6A
#BS,29900,1,2,346578.130,4070309.300,2.4822,9,35
#CS,1376,1487,3A
#RCR,1375,1487,6A
#BS,29932,1,2,346578.130,4070309.300,2.4822,9,34
#CS,1376,1487,3A
#RCR,1375,1487,6A
#CS,1373,1486,3E
#RCR,1373,1486,6D
#CS,1367,1487,3A
#RCR,1367,1487,69
#BS,30026,1,2,346578.130,4070309.300,2.4822,9,30
#CS,1367,1487,3A
#RCR,1367,1487,69
#BS,30056,1,2,346578.130,4070309.300,2.4824,9,31
#BS,30074,1,2,346578.130,4070309.300,2.4826,9,33
#CS,1367,1487,3A
#RCR,1375,1487,6A
#CS,1375,1486,38
#RCR,1374,1486,6A
#BS,30136,1,2,346578.130,4070309.300,2.4829,9,3B
#CS,1375,1486,38
#RCR,1375,1486,6B
#BS,30167,1,2,346578.130,4070309.300,2.4831,9,36
#CS,1375,1486,38
#RCR,1375,1486,6B
#BS,30196,1,2,346578.130,4070309.300,2.4831,9,38
#CS,1375,1485,3B
#RCR,1375,1485,68
#BS,30228,1,2,346578.130,4070309.300,2.4831,9,3E
#CS,1375,1487,39
#RCR,1375,1487,6A
#BS,30258,1,2,346578.130,4070309.300,2.4827,9,3E
#CS,1375,1486,38
#RCR,1375,1486,6B
#BS,30288,1,2,346578.130,4070309.300,2.4827,9,33
#CS,1375,1487,39
#RCR,1375,1487,6A
#BS,30320,1,2,346578.130,4070309.300,2.4829,9,3E
#CS,1375,1487,39
#RCR,1375,1487,6A
#BS,30351,1,2,346578.130,4070309.300,2.4833,9,33
#CS,1375,1487,39
#RCR,1375,1487,6A
#BS,30381,1,2,346578.130,4070309.300,2.4831,9,3C
#CS,1375,1487,39
#RCR,1375,1487,6A
#BS,30411,1,2,346578.130,4070309.300,2.4833,9,30
#CS,1375,1486,38
#RCR,1375,1486,6B
#BS,30443,1,2,346578.130,4070309.300,2.4833,9,37
#CS,1375,1486,38
#RCR,1375,1486,6B
#BS,30474,1,2,346578.130,4070309.300,2.4831,9,31
#CS,1375,1487,39
#RCR,1375,1487,6A
#BS,30503,1,2,346578.130,4070309.300,2.4833,9,32
#CS,1375,1487,39
#RCR,1375,1487,6A
#BS,30535,1,2,346578.130,4070309.300,2.4838,9,3C
#CS,1375,1487,39
#RCR,1375,1487,6A
#BS,30566,1,2,346578.130,4070309.300,2.4838,9,3A
#CS,1375,1487,39
#RCR,1375,1487,6A
#BS,30596,1,2,346578.130,4070309.300,2.4838,9,35
#CS,1375,1487,39
#RCR,1375,1487,6A
#BS,30628,1,2,346578.130,4070309.300,2.4838,9,33
#CS,1375,1486,38
#RCR,1377,1486,69
#BS,30658,1,2,346578.130,4070309.300,2.4836,9,3A
#BS,30676,1,2,346578.130,4070309.300,2.4836,9,36
#CS,1375,1486,38
#RCR,1377,1486,69
#BS,30707,1,2,346578.130,4070309.300,2.4834,9,33
#CS,1375,1487,39
#RCR,1375,1487,6A
#BS,30739,1,2,346578.130,4070309.300,2.4836,9,3C
#CS,1375,1487,39
#RCR,1375,1487,6A
#BS,30769,1,2,346578.130,4070309.300,2.4834,9,3B
#CS,1375,1487,39
#RCR,1375,1487,6A
#BS,30799,1,2,346578.130,4070309.300,2.4834,9,34
#CS,1375,1487,39
#RCR,1375,1487,6A
#BS,30831,1,2,346578.130,4070309.300,2.4840,9,3A
#CS,1375,1486,38
#RCR,1376,1486,68
#BS,30861,1,2,346578.130,4070309.300,2.4840,9,3F
#CS,1375,1487,39
#RCR,1376,1487,69
#BS,30892,1,2,346578.130,4070309.300,2.4838,9,3C
#CS,1375,1487,39
#RCR,1376,1487,69
#BS,30923,1,2,346578.130,4070309.300,2.4836,9,39
#CS,1375,1487,39
#RCR,1375,1487,6A
#BS,30954,1,2,346578.130,4070309.300,2.4834,9,3B
#CS,1375,1487,39
#RCR,1375,1487,6A
#CS,1375,1486,38
#RCR,1376,1486,68
#BS,31013,1,2,346578.130,4070309.300,2.4841,9,32
#CS,1375,1486,38
#RCR,1376,1486,68
#BS,31046,1,2,346578.130,4070309.300,2.4838,9,3C
#CS,1375,1485,3B
#RCR,1377,1485,6A
#BS,31076,1,2,346578.130,4070309.300,2.4840,9,30
#BS,31094,1,2,346578.130,4070309.300,2.4836,9,3D
#CS,1375,1486,38
#RCR,1372,1486,6C
#BS,31126,1,2,346578.130,4070309.300,2.4834,9,37
#CS,1372,1487,3E
#RCR,1367,1487,69
#BS,31157,1,2,346578.130,4070309.300,2.4833,9,36
#CS,1369,1487,34
#RCR,1366,1487,68
#BS,31187,1,2,346578.130,4070309.300,2.4836,9,3E
#CS,1369,1487,34
#RCR,1366,1487,68
#BS,31217,1,2,346578.130,4070309.300,2.4840,9,35
#CS,1369,1487,34
#RCR,1367,1487,69
#BS,31250,1,2,346578.130,4070309.300,2.4843,9,35
#CS,1369,1487,34
#RCR,1365,1487,6B
#BS,31280,1,2,346578.130,4070309.300,2.4845,9,3E
#CS,1369,1487,34
#RCR,1366,1487,68
#BS,31309,1,2,346578.130,4070309.300,2.4841,9,3A
#CS,1369,1486,35
#RCR,1366,1486,69
#BS,31341,1,2,346578.130,4070309.300,2.4838,9,38
#CS,1369,1486,35
#RCR,1366,1486,69
#BS,31372,1,2,346578.130,4070309.300,2.4840,9,37
#CS,1369,1487,34
#RCR,1365,1487,6B
#BS,31401,1,2,346578.130,4070309.300,2.4838,9,3B
#CS,1369,1487,34
#RCR,1365,1487,6B
#BS,31433,1,2,346578.130,4070309.300,2.4845,9,30
#CS,1369,1487,34
#RCR,1366,1487,68
#BS,31464,1,2,346578.130,4070309.300,2.4840,9,37
#CS,1369,1487,34
#RCR,1366,1487,68
#BS,31494,1,2,346578.130,4070309.300,2.4841,9,39
#CS,1369,1487,34
#RCR,1367,1487,69
#BS,31525,1,2,346578.130,4070309.300,2.4843,9,30
#CS,1369,1485,36
#RCR,1365,1485,69
#BS,31556,1,2,346578.130,4070309.300,2.4847,9,30
#CS,1369,1486,35
#RCR,1366,1486,69
#BS,31586,1,2,346578.130,4070309.300,2.4843,9,39
#CS,1369,1485,36
#RCR,1367,1485,6B
#BS,31617,1,2,346578.130,4070309.300,2.484#CS,1369,1486,35
#RCR,1367,1486,68
#BS,31648,1,2,346578.130,4070309.300,2.4850,9,3A
#CS,1369,1486,35
#RCR,1367,1486,68
#BS,31679,1,2,346578.130,4070309.300,2.4848,9,31
#CS,1369,1486,35
#RCR,1367,1486,68
#BS,31709,1,2,346578.130,4070309.300,2.4841,9,3E
#CS,1369,1487,34
#RCR,1367,1487,69
#BS,31740,1,2,346578.130,4070309.300,2.4841,9,33
#CS,1369,1487,34
#RCR,1369,1487,67
#BS,31771,1,2,346578.130,4070309.300,2.4841,9,31
#CS,1369,1487,34
#RCR,1372,1487,6D
#BS,31801,1,2,346578.130,4070309.300,2.4840,9,38
#BS,31820,1,2,346578.130,4070309.300,2.4838,9,34
#CS,1372,1487,3E
#RCR,1371,1487,6E
#BS,31852,1,2,346578
#CS,1372,1487,3E
#RCR,1370,1487,6F
#BS,31882,1,2,346578.130,4070309.300,2.4834,9,30
#CS,1372,1487,3E
#RCR,1371,1487,6E
#BS,31912,1,2,346578.130,4070309.300,2.4841,9,3A
#CS,1372,1487,3E
#RCR,1369,1487,67
#BS,31944,1,2,346578.130,4070309.300,2.4838,9,37
#CS,1372,1487,3E
#RCR,11487,69
#CS,1372,1486,3F
#RCR,1367,1486,68
#CS,1372,1486,3F
#RCR,1367,1486,68
#BS,32038,1,2,346578.130,4070309.300,2.4843,9,3A
#CS,1372,1489,30
#RCR,1370,1489,61
#BS,32069,1,2,346578.130,4070309.300,2.4841,9,3C
#CS,1370,1489,32
#RCR,1368,1489,68
#BS,32099,1,2,346578.130,4070309.300,2.4840,9,32
#CS,1370,1487,3C
#RCR,1367,1487,69
#BS,32131,1,2,346578.130,4070309.300,2.4840,9,31
#CS,1370,1485,3E
#RCR,1363,1485,6F
#BS,32161,1,2,346578.130,4070309.300,2.4838,9,3B
#CS,1364,1486,38
#RCR,1362,1486,6D
#BS,32192,1,2,346578.130,4070309.300,2.4836,9,39
#CS,1364,1487,39
#RCR,1361,1487,6F
#BS,32227,1,2,346578.130,4070309.300,2.4840,9,35
#CS,1364,1487,39
#RCR,1361,1487,6F
#BS,32259,1,2,346578.130,4070309.300,2.4834,9,3F
#CS,1364,1487,39
#RCR,1361,1487,6F
#BS,32288,1,2,346578.130,4070309.300,2.4834,9,33
#CS,1364,1487,39
#RCR,1361,1487,6F
#BS,32318,1,2,346578.130,4070309.300,2.4836,9,39
#BS,32339,1,2,346578.130,4070309.300,2.4838,9,34
#CS,1364,1487,39
#RCR,1361,1487,6F
#BS,32369,1,2,346578.130,4070309.300,2.4840,9,3E
#CS,1364,1487,39
#RCR,1362,1487,6C
#BS,32399,1,2,346578.130,4070309.300,2.4841,9,30
#BS,32418,1,2,346578.130,4070309.300,2.4840,9,3F
#CS,1364,1487,39
#RCR,1361,1487,6F
#BS,32450,1,2,346578.130,4070309.300,2.4843,9,30
#CS,1364,1487,39
#RCR,1361,1487,6F
#BS,32481,1,2,346578.130,4070309.300,2.4845,9,3A
#CS,1364,1487,39
#RCR,1361,1487,6F
#BS,32510,1,2,346578.130,4070309.300,2.4840,9,36
#CS,1364,1485,3B
#RCR,1363,1485,6F
LP:50.0 IMU:51.0 GGA:6.0 RC1:34.0 RC2:33.0
#BS,32555,1,2,346578.130,4070309.300,2.4833,9,33
#CS,1364,1486,38
#RCR,1362,1486,6D
#BS,32587,1,2,346578.130,4070309.300,2.4836,9,39
#CS,1364,1487,39
#RCR,1362,1487,6C
#BS,32617,1,2,346578.160,4070310.000,2.4836,9,3D
#BS,32635,1,2,346578.160,4070310.000,2.4833,9,38
#CS,1364,1487,39
#RCR,1362,1487,6C
#BS,32666,1,2,346578.160,4070310.000,2.4833,9,3E
#CS,1364,1486,38
#RCR,1362,1486,6D
#BS,32698,1,2,346578.160,4070310.000,2.4836,9,3A
#CS,1364,1487,39
#RCR,1362,1487,6C
#BS,32729,1,2,346578.160,4070310.000,2.4831,9,36
#CS,1364,1487,39
#RCR,1362,1487,6C
#BS,32758,1,2,346578.160,4070310.000,2.4829,9,39
#CS,1364,1487,39
#RCR,1361,1487,6F
#BS,32791,1,2,346578.160,4070310.000,2.4833,9,37
#CS,1364,1486,38
#RCR,1361,1486,6E
#BS,32821,1,2,346578.160,4070310.000,2.4836,9,36
#CS,1364,1486,38
#RCR,1359,1486,65
#BS,32851,1,2,346578.160,4070310.000,2.4838,9,3F
#CS,1364,1485,3B
#RCR,1360,1485,6C
#BS,32882,1,2,346578.160,4070310.000,2.4838,9,31
#CS,1364,1486,38
#RCR,1361,1486,6E
#BS,32914,1,2,346578.160,4070310.000,2.4836,9,31
#CS,1364,1487,39
#RCR,1361,1487,6F
#CS,1364,1487,39
#RCR,1361,1487,6F
#BS,32988,1,2,346578.160,4070310.000,2.4838,9,3A
#CS,1364,1487,39
#RCR,1361,1487,6F
#BS,33017,1,2,346578.160,4070310.000,2.4836,9,3A
#CS,1364,1486,38
#RCR,1362,1486,6D
#BS,33048,1,2,346578.160,4070310.000,2.4838,9,3E
#CS,1364,1485,3B
#RCR,1362,1485,6E
#BS,33078,1,2,346578.160,4070310.000,2.4838,9,3D
#CS,1364,1484,3A
#RCR,1362,1484,6F
#BS,33111,1,2,346578.160,4070310.000,2.4838,9,33
#CS,1364,1486,38
#RCR,1360,1486,6F
#BS,33140,1,2,346578.160,4070310.000,2.4841,9,39
#CS,1364,1487,39
#RCR,1360,1487,6E
#BS,33170,1,2,346578.160,4070310.000,2.4845,9,3E
#BS,33190,1,2,346578.160,4070310.000,2.4845,9,30
#CS,1364,1487,39
#RCR,1359,1487,64
#BS,33221,1,2,346578.160,4070310.000,2.4843,9,3F
#CS,1364,1487,39
#RCR,1360,1487,6E
#BS,33251,1,2,346578.160,4070310.000,2.4845,9,3E
#CS,1364,1486,38
#RCR,1361,1486,6E
#BS,33282,1,2,346578.160,4070310.000,2.4845,9,30
#CS,1364,1486,38
#RCR,1360,1486,6F
#BS,33313,1,2,346578.160,4070310.000,2.4841,9,3D
#CS,1364,1487,39
#RCR,1362,1487,6C
#BS,33344,1,2,346578.160,4070310.000,2.4841,9,3F
#CS,1364,1486,38
#RCR,1361,1486,6E
#BS,33374,1,2,346578.160,4070310.000,2.4847,9,3A
#CS,1364,1485,3B
#RCR,1360,1485,6C
#BS,33405,1,2,346578.160,4070310.000,2.4850,9,3D
#CS,1364,1486,38
#RCR,1359,1486,65
#BS,33436,1,2,346578.160,4070310.000,2.4848,9,34
#CS,1364,1487,39
#RCR,1359,1487,64
#BS,33466,1,2,346578.160,4070310.000,2.4850,9,38
#CS,1364,1487,39
#RCR,1360,1487,6E
#BS,33498,1,2,346578.160,4070310.000,2.4853,9,3A
#CS,1364,1486,38
#RCR,1361,1486,6E
